"id","temperature","pressure","humidity","gas_resistance","altitude","pm_1","pm_2","pm_10","created_at"
5183,"40","1417","0.987417222","52","30","2581","1001","1902","2022-07-06 03:06:38.977557+02"
5184,"22","1516","0.427990295","44","-33","156","2108","1248","2020-03-16 06:25:08.977557+01"
5185,"31","1931","0.624510241","39","-60","69","1052","355","2022-08-17 08:13:47.977557+02"
5186,"19","949","0.271697165","56","33","2518","2982","1214","2021-10-18 08:18:54.977557+02"
5187,"10","1471","0.737644016","13","10","2335","2598","2757","2022-08-18 20:17:23.977557+02"
5188,"17","1622","0.361996748","11","26","1291","1492","2319","2020-01-11 15:16:41.977557+01"
5189,"10","1241","0.625635465","34","12","926","51","1041","2019-11-14 09:43:27.977557+01"
5190,"10","1087","0.494805164","29","-11","2459","1461","342","2020-09-05 07:59:26.977557+02"
5191,"25","1412","0.83409694","46","-24","687","1286","333","2022-11-26 01:27:39.977557+01"
5192,"27","992","0.893730438","58","28","1916","1467","1123","2021-12-10 22:44:17.977557+01"
5193,"38","1518","0.851600074","38","22","530","2367","2344","2023-01-08 14:44:55.977557+01"
5194,"17","1465","0.351096876","40","-48","1072","66","1017","2022-12-28 22:56:19.977557+01"
5195,"39","1581","0.402815615","48","0","420","1702","2539","2022-08-19 01:39:40.977557+02"
5196,"33","1734","0.135942958","52","-58","2697","2556","571","2022-11-28 00:11:15.977557+01"
5197,"12","1566","0.150317347","28","19","1428","1884","2622","2020-05-18 14:31:53.977557+02"
5198,"18","1611","0.825394729","10","-47","2155","44","2062","2021-06-17 13:10:19.977557+02"
5199,"19","1701","0.782978164","10","-31","2559","1697","1977","2021-10-19 01:36:59.977557+02"
5200,"39","1049","0.351080078","18","-43","2842","985","692","2022-12-03 20:40:06.977557+01"
5201,"21","1974","0.39128078","18","-16","1304","102","1456","2020-11-20 16:18:15.977557+01"
5202,"36","1457","0.204042396","50","-31","2101","2876","1475","2023-06-21 08:05:45.977557+02"
5203,"21","1082","0.981092229","24","32","1986","1314","281","2021-02-02 15:10:49.977557+01"
5204,"36","1028","0.387664005","44","-32","1156","24","2474","2020-02-08 05:26:32.977557+01"
5205,"27","1310","0.422125793","17","25","204","666","2246","2019-02-16 19:11:30.977557+01"
5206,"17","866","0.055965918","11","43","1855","451","1178","2022-01-26 11:32:05.977557+01"
5207,"28","1732","0.960728286","37","-20","2048","458","1630","2022-06-22 12:53:27.977557+02"
5208,"19","942","0.304547658","31","-12","1550","456","1572","2020-07-07 20:30:56.977557+02"
5209,"31","1484","0.76297578","32","-41","291","2177","1775","2023-07-20 06:10:15.977557+02"
5210,"18","803","0.611550963","60","30","896","1674","2531","2023-04-25 14:06:29.977557+02"
5211,"21","1160","0.191262197","36","-43","2336","1765","497","2019-02-05 22:01:15.977557+01"
5212,"19","969","0.331319751","24","-1","2307","1898","2840","2019-04-26 20:19:11.977557+02"
5213,"22","1063","0.466067676","26","29","1094","809","1362","2022-11-21 21:17:48.977557+01"
5214,"32","1264","0.158187294","53","15","1320","1972","53","2021-08-03 01:29:27.977557+02"
5215,"12","864","0.14561723","34","-37","979","2911","1238","2022-05-11 10:31:59.977557+02"
5216,"33","1716","0.992600115","59","19","2285","2322","2234","2021-10-17 23:28:38.977557+02"
5217,"12","1324","0.221416648","40","-17","2912","1704","752","2021-06-07 09:44:09.977557+02"
5218,"32","1501","0.110084472","54","38","274","1368","1959","2023-07-11 16:39:26.977557+02"
5219,"11","1733","0.522537157","11","0","1529","2746","2450","2019-03-24 02:49:25.977557+01"
5220,"14","979","0.362676882","12","19","2173","2690","2740","2019-01-19 21:45:16.977557+01"
5221,"30","1961","0.204498417","32","20","25","1200","950","2021-11-15 10:39:37.977557+01"
5222,"20","1050","0.795224607","49","-33","1263","1854","1237","2021-09-17 18:45:25.977557+02"
5223,"36","1159","0.548631068","26","-14","1063","2182","231","2021-10-12 17:40:52.977557+02"
5224,"24","1659","0.205990784","33","49","2885","2198","2099","2021-05-02 10:43:07.977557+02"
5225,"38","1582","0.456279773","15","20","1525","218","483","2021-09-01 12:39:24.977557+02"
5226,"35","970","0.408520865","57","-50","2019","120","1829","2022-10-26 19:13:59.977557+02"
5227,"27","900","0.498467058","20","45","2821","766","359","2023-05-07 20:25:15.977557+02"
5228,"15","1448","0.580352947","27","21","322","1903","464","2021-12-20 05:23:07.977557+01"
5229,"10","1481","0.386012532","47","-26","2469","1438","591","2021-04-16 09:22:18.977557+02"
5230,"30","1537","0.861904868","30","39","1917","828","156","2022-02-20 01:33:27.977557+01"
5231,"35","994","0.949460578","50","-56","1569","607","1897","2022-09-17 18:13:52.977557+02"
5232,"39","1382","0.652090959","17","-7","1946","1755","2916","2020-12-04 19:33:19.977557+01"
5233,"40","1600","0.032740664","50","29","675","2854","2778","2023-02-10 18:50:50.977557+01"
5234,"34","1235","0.97412503","52","0","1012","2503","2669","2023-01-20 18:42:41.977557+01"
5235,"36","1306","0.30296286","17","-26","2233","2880","2265","2021-06-10 08:33:07.977557+02"
5236,"27","1611","0.20839115","52","-25","248","163","1857","2020-10-25 16:27:47.977557+01"
5237,"30","1670","0.003250293","51","-60","2233","2167","2064","2020-02-05 00:37:03.977557+01"
5238,"24","1645","0.63700142","44","-38","2533","822","2775","2021-08-02 10:53:19.977557+02"
5239,"28","1269","0.347064546","35","-10","920","1571","31","2023-11-15 18:18:32.977557+01"
5240,"28","1592","0.42616686","41","-34","2934","692","526","2023-03-09 01:50:57.977557+01"
5241,"28","889","0.948226935","19","-47","995","2753","387","2023-01-02 03:11:02.977557+01"
5242,"35","1000","0.982034531","26","4","2132","1043","2982","2021-03-21 15:02:07.977557+01"
5243,"14","1221","0.797234275","55","-22","1505","188","2075","2019-02-12 17:19:47.977557+01"
5244,"15","1494","0.756090151","50","-42","2340","1537","1045","2020-04-04 07:35:15.977557+02"
5245,"16","1079","0.559129253","55","6","805","1219","2757","2022-12-26 12:37:01.977557+01"
5246,"38","1056","0.863983782","35","13","1467","2987","1612","2021-04-26 06:27:41.977557+02"
5247,"20","1202","0.652573447","31","33","1660","2554","2883","2021-12-26 07:45:20.977557+01"
5248,"37","1410","0.782760287","23","36","2355","2209","680","2023-09-05 15:42:27.977557+02"
5249,"18","822","0.272001903","56","38","85","839","572","2020-03-19 03:20:13.977557+01"
5250,"37","1174","0.148916622","41","-17","384","964","1982","2020-07-22 03:59:41.977557+02"
5251,"10","1031","0.351606577","12","-38","1938","2719","473","2019-01-26 04:21:28.977557+01"
5252,"22","1654","0.160825624","17","43","1661","2220","2234","2019-05-02 15:39:12.977557+02"
5253,"10","1694","0.503846607","41","-12","984","1730","142","2023-08-16 22:32:06.977557+02"
5254,"19","1627","0.117643245","58","-37","776","1750","201","2022-09-14 07:45:11.977557+02"
5255,"18","1888","0.897448266","46","11","696","2743","861","2019-12-26 13:35:15.977557+01"
5256,"36","1816","0.838793401","41","-44","2853","2026","2139","2020-02-03 08:23:36.977557+01"
5257,"29","1458","0.248562927","28","-6","2052","519","2657","2020-12-05 18:25:44.977557+01"
5258,"19","1044","0.622556141","60","-11","405","2576","2111","2019-10-14 08:35:39.977557+02"
5259,"27","1952","0.121027009","49","-16","1326","1572","162","2022-05-19 10:58:24.977557+02"
5260,"32","1653","0.991904719","42","20","1726","1131","2997","2021-09-09 21:20:31.977557+02"
5261,"15","1417","0.94566961","32","-45","2837","652","925","2022-11-14 14:02:26.977557+01"
5262,"14","1195","0.049347074","36","-55","2739","1093","2566","2022-07-02 17:03:53.977557+02"
5263,"10","1882","0.151936947","12","-53","1693","2259","2080","2022-10-23 12:05:19.977557+02"
5264,"28","1034","0.683634082","58","47","197","336","446","2021-03-27 17:45:59.977557+01"
5265,"19","1598","0.434724237","24","-16","2774","909","2693","2021-09-25 03:52:01.977557+02"
5266,"12","1911","0.967968986","41","28","2465","2587","189","2021-12-02 22:13:57.977557+01"
5267,"33","1183","0.952418074","49","-54","1407","515","1494","2020-01-02 07:19:51.977557+01"
5268,"16","1676","0.936486929","52","5","2220","799","2762","2021-04-05 02:39:36.977557+02"
5269,"13","1187","0.64271471","16","-30","1878","479","2914","2019-07-15 11:41:53.977557+02"
5270,"10","2000","0.51476485","37","-32","1047","706","2048","2023-02-14 22:56:12.977557+01"
5271,"21","1636","0.366631885","35","-6","555","2617","571","2019-08-20 04:13:35.977557+02"
5272,"31","1684","0.186474374","48","17","2393","2853","312","2022-09-04 04:49:20.977557+02"
5273,"28","1227","0.284194385","31","-37","2632","30","1512","2021-12-04 04:20:20.977557+01"
5274,"23","1478","0.712192889","32","-34","1525","1289","614","2021-07-15 07:08:12.977557+02"
5275,"26","1541","0.806547679","58","23","1540","2562","1080","2023-05-05 22:09:44.977557+02"
5276,"29","1888","0.873564734","45","1","2488","1434","379","2022-10-17 06:13:47.977557+02"
5277,"37","1579","0.433424247","44","-47","1065","256","1966","2023-12-25 05:36:47.977557+01"
5278,"21","1835","0.726069234","21","-32","697","2601","1591","2023-01-23 04:22:30.977557+01"
5279,"26","1014","0.954425298","22","-18","1823","2016","435","2023-01-28 19:23:26.977557+01"
5280,"32","1843","0.757900819","60","17","2645","2359","2824","2021-06-07 15:40:48.977557+02"
5281,"39","1320","0.470212955","28","-25","2585","2905","2247","2022-04-15 22:43:57.977557+02"
5282,"11","1232","0.494641753","10","35","1246","2702","312","2022-01-08 11:08:30.977557+01"
5283,"14","1729","0.024587719","49","-48","2245","2320","2465","2022-02-23 08:09:45.977557+01"
5284,"30","1825","0.700957461","42","3","2229","1183","891","2021-07-04 09:59:51.977557+02"
5285,"28","1636","0.055192421","25","-53","2497","1217","1888","2020-10-16 19:03:25.977557+02"
5286,"14","957","0.868646178","38","45","2466","2119","2903","2020-02-08 00:26:44.977557+01"
5287,"31","1004","0.768170562","53","36","1957","2406","2617","2022-01-04 07:39:13.977557+01"
5288,"22","1845","0.450822941","38","-14","2114","2991","2126","2022-08-10 16:16:06.977557+02"
5289,"36","1605","0.135496346","48","-14","2338","450","813","2019-03-08 02:28:28.977557+01"
5290,"23","1780","0.009873481","32","-15","2242","2266","122","2019-04-09 14:49:38.977557+02"
5291,"17","1660","0.538559539","27","29","2236","1567","1817","2023-11-15 06:45:37.977557+01"
5292,"28","855","0.218050618","46","-2","2105","443","646","2020-01-09 08:58:02.977557+01"
5293,"36","1327","0.692236319","9","18","750","1979","1386","2022-09-01 22:27:59.977557+02"
5294,"17","1744","0.25038685","39","-23","2222","713","787","2022-04-20 18:53:52.977557+02"
5295,"25","1015","0.281420342","59","-26","2391","2376","2248","2019-04-18 04:01:40.977557+02"
5296,"23","1404","0.661711191","29","-45","553","1227","344","2020-05-16 13:39:21.977557+02"
5297,"25","1739","0.430936212","24","30","2246","1284","2024","2021-12-25 21:30:25.977557+01"
5298,"29","1842","0.111400802","29","-49","1639","2363","1403","2020-09-02 19:41:05.977557+02"
5299,"22","1450","0.362241433","21","37","949","1753","670","2021-01-21 20:11:56.977557+01"
5300,"11","1875","0.895657841","24","-20","242","2031","1944","2019-12-15 21:25:59.977557+01"
5301,"22","1297","0.149857282","40","-21","2609","714","2465","2019-08-12 16:01:11.977557+02"
5302,"11","993","0.915283871","45","-7","952","2125","952","2020-05-10 09:21:16.977557+02"
5303,"28","1325","0.865824479","56","35","1425","557","1224","2021-04-22 17:49:10.977557+02"
5304,"19","1526","0.98658487","59","-20","1109","1757","2075","2023-08-06 13:46:13.977557+02"
5305,"36","1050","0.985948058","13","-43","1627","2972","2396","2023-04-14 11:48:59.977557+02"
5306,"30","823","0.163817245","38","21","2327","954","1227","2020-07-23 13:11:29.977557+02"
5307,"21","1328","0.116700898","44","3","1811","1054","1590","2019-02-02 21:13:09.977557+01"
5308,"26","1698","0.173727692","55","44","2229","2586","1136","2022-10-06 16:48:39.977557+02"
5309,"17","864","0.940074981","46","-55","470","525","1485","2020-01-01 10:51:11.977557+01"
5310,"17","1347","0.954375788","25","0","2376","209","114","2019-11-24 06:39:54.977557+01"
5311,"19","1309","0.9160432","14","16","846","2609","2329","2023-08-12 06:08:59.977557+02"
5312,"40","1294","0.583101546","53","24","2556","1320","1129","2020-11-07 00:14:16.977557+01"
5313,"23","1313","0.652064742","10","-16","2448","858","265","2021-09-19 03:42:55.977557+02"
5314,"38","1873","0.26088499","22","-60","1622","2938","1691","2022-04-25 10:06:12.977557+02"
5315,"29","1372","0.674594547","50","-1","1065","2009","511","2021-06-03 02:11:02.977557+02"
5316,"17","1630","0.007927703","27","-9","2526","2740","2029","2021-02-18 12:56:43.977557+01"
5317,"26","1549","0.406613938","31","-44","2209","2523","444","2022-07-22 11:29:20.977557+02"
5318,"19","1226","0.861414004","51","10","1192","547","480","2021-10-08 03:55:01.977557+02"
5319,"21","984","0.839933634","11","41","1416","419","341","2021-05-18 05:32:35.977557+02"
5320,"34","1231","0.220946269","19","-40","285","743","1874","2021-12-17 04:08:53.977557+01"
5321,"15","863","0.185383241","52","43","2979","2358","776","2023-06-14 02:27:50.977557+02"
5322,"36","1224","0.949211101","51","14","2652","886","1544","2022-09-13 03:23:07.977557+02"
5323,"39","831","0.3340544","54","-47","67","1321","1767","2022-04-03 05:52:22.977557+02"
5324,"14","1265","0.449504363","9","36","1046","970","2643","2023-06-12 23:34:55.977557+02"
5325,"27","1383","0.59746809","50","-47","2578","2626","2912","2021-11-19 21:35:50.977557+01"
5326,"18","1758","0.303559811","35","49","16","2817","4","2019-02-21 20:59:38.977557+01"
5327,"30","1285","0.431524101","53","8","2558","2125","1441","2022-01-02 11:19:35.977557+01"
5328,"28","878","0.645341755","28","-48","133","2137","1945","2021-11-08 08:46:40.977557+01"
5329,"13","1571","0.924552215","39","-1","478","1490","1175","2022-01-01 17:15:37.977557+01"
5330,"11","1993","0.758716001","56","-49","560","2004","1440","2021-09-27 08:13:22.977557+02"
5331,"40","1999","0.918998538","59","50","1656","16","803","2021-03-22 14:21:27.977557+01"
5332,"12","1267","0.206346895","19","-19","2782","81","2679","2021-09-13 05:50:48.977557+02"
5333,"17","1138","0.250428493","21","21","2631","2104","303","2020-09-08 11:01:37.977557+02"
5334,"19","1217","0.285315024","27","-40","1665","1095","2737","2020-06-06 12:33:17.977557+02"
5335,"10","1241","0.522141379","40","-18","770","2381","1903","2022-01-28 08:02:59.977557+01"
5336,"30","937","0.208862326","17","16","2947","228","2203","2021-12-23 02:56:22.977557+01"
5337,"25","1750","0.87896853","39","27","45","1401","80","2021-06-24 18:35:33.977557+02"
5338,"31","1606","0.80061147","43","4","1426","577","2204","2023-07-04 21:59:25.977557+02"
5339,"39","913","0.248438006","22","-43","1906","2256","2586","2020-12-23 15:35:08.977557+01"
5340,"14","1046","0.159272664","10","38","340","262","1166","2020-11-06 11:59:12.977557+01"
5341,"25","907","0.923882014","24","-59","2657","812","1769","2019-03-28 20:36:19.977557+01"
5342,"25","1155","0.343551142","12","30","464","258","2775","2022-01-15 06:35:05.977557+01"
5343,"31","816","0.126988809","53","17","2970","1838","2950","2020-10-11 23:08:10.977557+02"
5344,"20","1561","0.36549002","47","-51","2393","2232","545","2023-08-06 09:53:07.977557+02"
5345,"13","1158","0.910467403","18","2","507","171","2472","2023-09-15 20:44:32.977557+02"
5346,"10","821","0.557099198","49","-58","2397","1990","1359","2022-10-10 09:53:44.977557+02"
5347,"14","1110","0.145387483","45","-60","1762","40","1055","2022-12-06 20:10:46.977557+01"
5348,"20","1583","0.124631228","38","-17","2359","1519","103","2022-04-16 20:24:27.977557+02"
5349,"12","1937","0.726514192","33","-45","653","1319","313","2022-11-05 08:58:57.977557+01"
5350,"33","1252","0.219584319","24","27","2800","1729","2188","2019-09-10 14:38:47.977557+02"
5351,"22","1724","0.795002603","22","-58","91","915","1146","2023-11-18 08:48:12.977557+01"
5352,"16","1403","0.405225962","11","32","1714","1440","2882","2023-07-01 23:23:07.977557+02"
5353,"40","1210","0.981659847","38","-4","216","2261","353","2021-06-02 21:35:31.977557+02"
5354,"25","1333","0.783187917","49","-51","65","2152","2439","2023-09-14 15:50:21.977557+02"
5355,"39","1172","0.040456517","30","-60","844","2232","2384","2021-01-14 20:06:24.977557+01"
5356,"17","1904","0.712410029","38","42","2090","1561","2307","2022-08-18 11:44:14.977557+02"
5357,"39","1756","0.204582153","21","-40","2109","2117","1658","2020-09-13 05:08:53.977557+02"
5358,"13","1400","0.609272822","29","18","1073","310","787","2019-01-24 14:12:38.977557+01"
5359,"30","1700","0.722620686","59","-2","719","1871","2404","2021-11-14 13:58:04.977557+01"
5360,"37","1190","0.770330077","52","-23","2729","820","2524","2023-12-20 17:55:57.977557+01"
5361,"12","1416","0.120580194","41","-27","2552","2619","116","2022-05-17 03:52:23.977557+02"
5362,"21","1014","0.745935017","35","-33","2359","799","1723","2019-07-15 13:17:44.977557+02"
5363,"12","1470","0.017743865","17","10","856","395","2517","2021-07-25 17:47:14.977557+02"
5364,"13","1495","0.575551094","44","-24","469","269","714","2022-07-27 22:59:15.977557+02"
5365,"23","923","0.39622496","24","-41","1263","1414","2174","2021-10-21 17:05:56.977557+02"
5366,"26","1398","0.790107834","20","-58","1836","404","2812","2021-08-25 22:56:48.977557+02"
